	joint1[rad] joint0[rad] joint2[rad] joint3[rad] x[m] y[m] z[m] 
  1.52  6.20  0.67  5.36 -0.02 -0.36  0.08
  2.36  6.08  2.42  4.65 -0.02 -0.27  0.10
  2.40  6.15  2.55  4.65 -0.02 -0.27  0.10
  2.45  6.22  2.68  4.64 -0.02 -0.27  0.10
  2.48  0.02  2.81  4.64 -0.02 -0.27  0.10
  2.50  0.11  2.93  4.63 -0.02 -0.27  0.10
  2.51  0.21  3.06  4.62 -0.02 -0.27  0.10
  2.51  0.30  3.19  4.61 -0.02 -0.27  0.10
  2.50  0.39  3.32  4.60 -0.02 -0.27  0.10
  2.48  0.47  3.45  4.58 -0.02 -0.27  0.10
  2.45  0.55  3.58  4.57 -0.02 -0.27  0.10
  2.41  0.62  3.70  4.56 -0.02 -0.27  0.10
  2.36  0.68  3.83  4.54 -0.02 -0.27  0.10
  2.31  0.73  3.96  4.53 -0.02 -0.27  0.10
  2.25  0.78  4.09  4.52 -0.02 -0.27  0.10
  2.19  0.81  4.22  4.51 -0.02 -0.27  0.10
  2.12  0.84  4.35  4.50 -0.02 -0.27  0.10
  2.05  0.85  4.47  4.49 -0.02 -0.27  0.10
  1.98  0.86  4.60  4.49 -0.02 -0.27  0.10
  1.91  0.87  4.73  4.49 -0.02 -0.27  0.10
  1.84  0.86  4.86  4.49 -0.02 -0.27  0.10
  1.77  0.85  4.99  4.50 -0.02 -0.27  0.10
  1.71  0.83  5.11  4.50 -0.02 -0.27  0.10
  1.64  0.80  5.24  4.51 -0.02 -0.27  0.10
  1.58  0.77  5.37  4.52 -0.02 -0.27  0.10
  1.52  0.72  5.50  4.53 -0.02 -0.27  0.10
  1.47  0.67  5.63  4.55 -0.02 -0.27  0.10
  1.42  0.60  5.76  4.56 -0.02 -0.27  0.10
  1.38  0.53  5.88  4.57 -0.02 -0.27  0.10
  1.36  0.45  6.01  4.59 -0.02 -0.27  0.10
  1.34  0.36  6.14  4.60 -0.02 -0.27  0.10
  1.33  0.27  6.27  4.61 -0.02 -0.27  0.10
  1.33  0.18  0.11  4.62 -0.02 -0.27  0.10
  1.35  0.09  0.24  4.63 -0.02 -0.27  0.10
  1.37  0.00  0.37  4.64 -0.02 -0.27  0.10
  1.41  6.20  0.50  4.65 -0.02 -0.27  0.10
  1.45  6.13  0.63  4.65 -0.02 -0.27  0.10
  1.55  6.12  0.67  4.71 -0.02 -0.27  0.12
  1.59  6.08  0.74  4.72 -0.02 -0.27  0.12
  1.64  6.03  0.86  4.73 -0.02 -0.27  0.12
  1.70  5.99  0.99  4.73 -0.02 -0.27  0.12
  1.76  5.95  1.12  4.73 -0.02 -0.27  0.12
  1.83  5.92  1.24  4.73 -0.02 -0.27  0.12
  1.89  5.91  1.37  4.73 -0.02 -0.27  0.12
  1.96  5.90  1.50  4.73 -0.02 -0.27  0.12
  2.03  5.90  1.63  4.73 -0.02 -0.27  0.12
  2.10  5.91  1.76  4.73 -0.02 -0.27  0.12
  2.17  5.92  1.89  4.73 -0.02 -0.27  0.12
  2.24  5.95  2.01  4.73 -0.02 -0.27  0.12
  2.30  5.98  2.14  4.73 -0.02 -0.27  0.12
  2.36  6.03  2.27  4.73 -0.02 -0.27  0.12
  2.41  6.08  2.40  4.72 -0.02 -0.27  0.12
  2.46  6.14  2.53  4.72 -0.02 -0.27  0.12
  2.50  6.21  2.66  4.71 -0.02 -0.27  0.12
  2.53  0.01  2.78  4.71 -0.02 -0.27  0.12
  2.56  0.09  2.91  4.70 -0.02 -0.27  0.12
  2.57  0.18  3.04  4.69 -0.02 -0.27  0.12
  2.57  0.27  3.17  4.68 -0.02 -0.27  0.12
  2.57  0.36  3.30  4.67 -0.02 -0.27  0.12
  2.55  0.44  3.42  4.66 -0.02 -0.27  0.12
  2.52  0.52  3.55  4.64 -0.02 -0.27  0.12
  2.48  0.59  3.68  4.63 -0.02 -0.27  0.12
  2.44  0.65  3.81  4.61 -0.02 -0.27  0.12
  2.39  0.70  3.94  4.60 -0.02 -0.27  0.12
  2.33  0.74  4.07  4.59 -0.02 -0.27  0.12
  2.27  0.78  4.19  4.58 -0.02 -0.27  0.12
  2.21  0.81  4.32  4.57 -0.02 -0.27  0.12
  2.14  0.83  4.45  4.57 -0.02 -0.27  0.12
  2.07  0.84  4.58  4.56 -0.02 -0.27  0.12
  2.00  0.84  4.71  4.56 -0.02 -0.27  0.12
  1.94  0.84  4.83  4.56 -0.02 -0.27  0.12
  1.87  0.83  4.96  4.56 -0.02 -0.27  0.12
  1.80  0.81  5.09  4.57 -0.02 -0.27  0.12
  1.74  0.78  5.22  4.58 -0.02 -0.27  0.12
  1.68  0.75  5.35  4.59 -0.02 -0.27  0.12
  1.62  0.70  5.48  4.60 -0.02 -0.27  0.12
  1.57  0.65  5.60  4.61 -0.02 -0.27  0.12
  1.52  0.59  5.73  4.63 -0.02 -0.27  0.12
  1.49  0.52  5.86  4.64 -0.02 -0.27  0.12
  1.46  0.45  5.99  4.65 -0.02 -0.27  0.12
  1.44  0.36  6.12  4.67 -0.02 -0.27  0.12
  1.43  0.28  6.25  4.68 -0.02 -0.27  0.12
  1.43  0.19  0.09  4.69 -0.02 -0.27  0.12
  1.44  0.10  0.22  4.70 -0.02 -0.27  0.12
  1.47  0.01  0.35  4.71 -0.02 -0.27  0.12
  1.50  6.22  0.48  4.71 -0.02 -0.27  0.12
  1.54  6.15  0.60  4.72 -0.02 -0.27  0.12
  1.63  6.14  0.64  4.79 -0.02 -0.27  0.14
  1.67  6.10  0.72  4.80 -0.02 -0.27  0.15
  1.72  6.05  0.84  4.81 -0.02 -0.27  0.15
  1.78  6.01  0.97  4.81 -0.02 -0.27  0.15
  1.83  5.97  1.09  4.81 -0.02 -0.27  0.15
  1.90  5.95  1.22  4.82 -0.02 -0.27  0.15
  1.96  5.93  1.35  4.82 -0.02 -0.27  0.15
  2.03  5.92  1.48  4.82 -0.02 -0.27  0.15
  2.09  5.92  1.61  4.82 -0.02 -0.27  0.15
  2.16  5.92  1.73  4.82 -0.02 -0.27  0.15
  2.23  5.94  1.86  4.82 -0.02 -0.27  0.15
  2.29  5.96  1.99  4.81 -0.02 -0.27  0.15
  2.35  5.99  2.12  4.81 -0.02 -0.27  0.15
  2.41  6.03  2.25  4.81 -0.02 -0.27  0.15
  2.46  6.08  2.38  4.81 -0.02 -0.27  0.15
  2.51  6.14  2.50  4.80 -0.02 -0.27  0.15
  2.55  6.20  2.63  4.80 -0.02 -0.27  0.15
  2.58  6.28  2.76  4.79 -0.02 -0.27  0.15
  2.60  0.07  2.89  4.78 -0.02 -0.27  0.15
  2.62  0.15  3.02  4.77 -0.02 -0.27  0.15
  2.62  0.24  3.14  4.76 -0.02 -0.27  0.15
  2.62  0.32  3.27  4.75 -0.02 -0.27  0.15
  2.60  0.40  3.40  4.74 -0.02 -0.27  0.15
  2.58  0.48  3.53  4.73 -0.02 -0.27  0.15
  2.55  0.55  3.66  4.71 -0.02 -0.27  0.15
  2.51  0.61  3.79  4.70 -0.02 -0.27  0.15
  2.46  0.66  3.91  4.69 -0.02 -0.27  0.15
  2.41  0.71  4.04  4.68 -0.02 -0.27  0.15
  2.35  0.74  4.17  4.67 -0.02 -0.27  0.15
  2.29  0.77  4.30  4.66 -0.02 -0.27  0.15
  2.22  0.79  4.43  4.65 -0.02 -0.27  0.15
  2.16  0.80  4.56  4.65 -0.02 -0.27  0.15
  2.09  0.81  4.68  4.64 -0.02 -0.27  0.15
  2.02  0.81  4.81  4.65 -0.02 -0.27  0.15
  1.96  0.80  4.94  4.65 -0.02 -0.27  0.15
  1.89  0.78  5.07  4.65 -0.02 -0.27  0.15
  1.83  0.76  5.20  4.66 -0.02 -0.27  0.15
  1.77  0.72  5.32  4.67 -0.02 -0.27  0.15
  1.72  0.68  5.45  4.68 -0.02 -0.27  0.15
  1.67  0.63  5.58  4.70 -0.02 -0.27  0.15
  1.62  0.57  5.71  4.71 -0.02 -0.27  0.15
  1.58  0.51  5.84  4.72 -0.02 -0.27  0.15
  1.56  0.44  5.97  4.74 -0.02 -0.27  0.15
  1.54  0.36  6.09  4.75 -0.02 -0.27  0.15
  1.53  0.28  6.22  4.76 -0.02 -0.27  0.15
  1.53  0.19  0.07  4.77 -0.02 -0.27  0.15
  1.54  0.11  0.20  4.78 -0.02 -0.27  0.15
  1.56  0.03  0.32  4.79 -0.02 -0.27  0.15
  1.59  6.24  0.45  4.79 -0.02 -0.27  0.15
  1.63  6.17  0.58  4.80 -0.02 -0.27  0.15
  1.72  6.16  0.62  4.88 -0.02 -0.27  0.17
  1.75  6.13  0.69  4.90 -0.02 -0.27  0.17
  1.80  6.08  0.82  4.91 -0.02 -0.27  0.17
  1.85  6.04  0.94  4.91 -0.02 -0.27  0.17
  1.91  6.00  1.07  4.91 -0.02 -0.27  0.17
  1.97  5.98  1.20  4.91 -0.02 -0.27  0.17
  2.03  5.96  1.33  4.92 -0.02 -0.27  0.17
  2.09  5.95  1.46  4.92 -0.02 -0.27  0.17
  2.15  5.94  1.58  4.92 -0.02 -0.27  0.17
  2.21  5.95  1.71  4.92 -0.02 -0.27  0.17
  2.28  5.96  1.84  4.92 -0.02 -0.27  0.17
  2.34  5.98  1.97  4.91 -0.02 -0.27  0.17
  2.39  6.01  2.10  4.91 -0.02 -0.27  0.17
  2.45  6.05  2.23  4.91 -0.02 -0.27  0.17
  2.50  6.09  2.35  4.91 -0.02 -0.27  0.17
  2.54  6.14  2.48  4.90 -0.02 -0.27  0.17
  2.58  6.20  2.61  4.90 -0.02 -0.27  0.17
  2.62  6.27  2.74  4.89 -0.02 -0.27  0.17
  2.64  0.06  2.87  4.88 -0.02 -0.27  0.17
  2.66  0.13  2.99  4.88 -0.02 -0.27  0.17
  2.66  0.21  3.12  4.87 -0.02 -0.27  0.17
  2.66  0.29  3.25  4.85 -0.02 -0.27  0.17
  2.65  0.36  3.38  4.84 -0.02 -0.27  0.17
  2.63  0.44  3.51  4.83 -0.02 -0.27  0.17
  2.60  0.50  3.64  4.82 -0.02 -0.27  0.17
  2.56  0.56  3.76  4.80 -0.02 -0.27  0.17
  2.52  0.62  3.89  4.79 -0.02 -0.27  0.17
  2.47  0.66  4.02  4.78 -0.02 -0.27  0.17
  2.41  0.70  4.15  4.77 -0.02 -0.27  0.17
  2.36  0.73  4.28  4.76 -0.02 -0.27  0.17
  2.30  0.75  4.41  4.75 -0.02 -0.27  0.17
  2.23  0.76  4.53  4.75 -0.02 -0.27  0.17
  2.17  0.77  4.66  4.75 -0.02 -0.27  0.17
  2.11  0.77  4.79  4.75 -0.02 -0.27  0.17
  2.04  0.76  4.92  4.75 -0.02 -0.27  0.17
  1.98  0.74  5.05  4.75 -0.02 -0.27  0.17
  1.92  0.72  5.17  4.76 -0.02 -0.27  0.17
  1.86  0.69  5.30  4.77 -0.02 -0.27  0.17
  1.81  0.65  5.43  4.78 -0.02 -0.27  0.17
  1.76  0.61  5.56  4.79 -0.02 -0.27  0.17
  1.72  0.55  5.69  4.81 -0.02 -0.27  0.17
  1.68  0.49  5.82  4.82 -0.02 -0.27  0.17
  1.66  0.42  5.94  4.83 -0.02 -0.27  0.17
  1.64  0.35  6.07  4.85 -0.02 -0.27  0.17
  1.63  0.27  6.20  4.86 -0.02 -0.27  0.17
  1.63  0.19  0.05  4.87 -0.02 -0.27  0.17
  1.64  0.12  0.17  4.88 -0.02 -0.27  0.17
  1.65  0.04  0.30  4.89 -0.02 -0.27  0.17
  1.68  6.25  0.43  4.89 -0.02 -0.27  0.17
  1.71  6.19  0.56  4.90 -0.02 -0.27  0.17
  1.52  6.15  0.66  5.30 -0.00 -0.35  0.09
  1.52  6.14  0.73  5.40  0.00 -0.37  0.07
  1.55  6.11  0.85  5.41  0.00 -0.37  0.07
  1.59  6.09  0.98  5.42  0.00 -0.37  0.07
  1.62  6.07  1.11  5.42  0.00 -0.37  0.07
  1.66  6.05  1.24  5.42  0.00 -0.37  0.07
  1.70  6.04  1.37  5.43  0.00 -0.37  0.07
  1.74  6.03  1.49  5.43  0.00 -0.37  0.07
  1.78  6.03  1.62  5.43  0.00 -0.37  0.07
  1.82  6.04  1.75  5.43  0.00 -0.37  0.07
  1.86  6.05  1.88  5.43  0.00 -0.37  0.07
  1.90  6.06  2.01  5.42  0.00 -0.37  0.07
  1.94  6.08  2.13  5.42  0.00 -0.37  0.07
  1.98  6.11  2.26  5.42  0.00 -0.37  0.07
  2.01  6.14  2.39  5.41  0.00 -0.37  0.07
  2.04  6.17  2.52  5.41  0.00 -0.37  0.07
  2.06  6.21  2.65  5.40  0.00 -0.37  0.07
  2.08  6.25  2.78  5.39  0.00 -0.37  0.07
  2.10  0.01  2.90  5.39  0.00 -0.37  0.07
  2.11  0.06  3.03  5.38  0.00 -0.37  0.07
  2.11  0.11  3.16  5.37  0.00 -0.37  0.07
  2.11  0.15  3.29  5.36  0.00 -0.37  0.07
  2.10  0.20  3.42  5.35  0.00 -0.37  0.07
  2.09  0.25  3.55  5.34  0.00 -0.37  0.07
  2.07  0.30  3.67  5.32  0.00 -0.37  0.07
  2.05  0.34  3.80  5.31  0.00 -0.37  0.07
  2.02  0.38  3.93  5.30  0.00 -0.37  0.07
  1.99  0.41  4.06  5.29  0.00 -0.37  0.07
  1.95  0.44  4.19  5.28  0.00 -0.37  0.07
  1.91  0.46  4.31  5.28  0.00 -0.37  0.07
  1.86  0.48  4.44  5.27  0.00 -0.37  0.07
  1.82  0.49  4.57  5.27  0.00 -0.37  0.07
  1.77  0.49  4.70  5.27  0.00 -0.37  0.07
  1.73  0.49  4.83  5.27  0.00 -0.37  0.07
  1.68  0.48  4.96  5.27  0.00 -0.37  0.07
  1.64  0.46  5.08  5.28  0.00 -0.37  0.07
  1.59  0.44  5.21  5.28  0.00 -0.37  0.07
  1.56  0.42  5.34  5.29  0.00 -0.37  0.07
  1.52  0.38  5.47  5.30  0.00 -0.37  0.07
  1.49  0.35  5.60  5.31  0.00 -0.37  0.07
  1.47  0.30  5.73  5.32  0.00 -0.37  0.07
  1.45  0.26  5.85  5.33  0.00 -0.37  0.07
  1.43  0.21  5.98  5.35  0.00 -0.37  0.07
  1.42  0.16  6.11  5.36  0.00 -0.37  0.07
  1.42  0.12  6.24  5.37  0.00 -0.37  0.07
  1.43  0.07  0.08  5.38  0.00 -0.37  0.07
  1.43  0.02  0.21  5.39  0.00 -0.37  0.07
  1.45  6.26  0.34  5.39  0.00 -0.37  0.07
  1.47  6.22  0.47  5.40  0.00 -0.37  0.07
  1.49  6.18  0.60  5.41  0.00 -0.37  0.07
  1.58  6.17  0.65  5.45  0.00 -0.37  0.10
  1.60  6.16  0.72  5.48  0.00 -0.37  0.10
  1.63  6.13  0.84  5.48  0.00 -0.37  0.10
  1.66  6.11  0.97  5.49  0.00 -0.37  0.10
  1.69  6.09  1.10  5.49  0.00 -0.37  0.10
  1.73  6.08  1.23  5.49  0.00 -0.37  0.10
  1.77  6.07  1.35  5.50  0.00 -0.37  0.10
  1.80  6.06  1.48  5.50  0.00 -0.37  0.10
  1.84  6.06  1.61  5.50  0.00 -0.37  0.10
  1.88  6.06  1.74  5.50  0.00 -0.37  0.10
  1.92  6.07  1.87  5.49  0.00 -0.37  0.10
  1.95  6.09  1.99  5.49  0.00 -0.37  0.10
  1.99  6.10  2.12  5.49  0.00 -0.37  0.10
  2.02  6.12  2.25  5.49  0.00 -0.37  0.10
  2.05  6.15  2.38  5.48  0.00 -0.37  0.10
  2.08  6.18  2.51  5.48  0.00 -0.37  0.10
  2.10  6.22  2.64  5.47  0.00 -0.37  0.10
  2.12  6.25  2.76  5.46  0.00 -0.37  0.10
  2.14  0.01  2.89  5.46  0.00 -0.37  0.10
  2.15  0.05  3.02  5.45  0.00 -0.37  0.10
  2.15  0.10  3.15  5.44  0.00 -0.37  0.10
  2.15  0.14  3.28  5.43  0.00 -0.37  0.10
  2.15  0.19  3.41  5.42  0.00 -0.37  0.10
  2.13  0.23  3.53  5.41  0.00 -0.37  0.10
  2.12  0.27  3.66  5.39  0.00 -0.37  0.10
  2.10  0.31  3.79  5.38  0.00 -0.37  0.10
  2.07  0.35  3.92  5.37  0.00 -0.37  0.10
  2.04  0.38  4.05  5.36  0.00 -0.37  0.10
  2.00  0.41  4.17  5.35  0.00 -0.37  0.10
  1.97  0.43  4.30  5.35  0.00 -0.37  0.10
  1.93  0.45  4.43  5.34  0.00 -0.37  0.10
  1.88  0.46  4.56  5.34  0.00 -0.37  0.10
  1.84  0.46  4.69  5.34  0.00 -0.37  0.10
  1.80  0.46  4.82  5.34  0.00 -0.37  0.10
  1.75  0.45  4.94  5.34  0.00 -0.37  0.10
  1.71  0.44  5.07  5.34  0.00 -0.37  0.10
  1.67  0.42  5.20  5.35  0.00 -0.37  0.10
  1.64  0.39  5.33  5.36  0.00 -0.37  0.10
  1.60  0.36  5.46  5.37  0.00 -0.37  0.10
  1.58  0.33  5.59  5.38  0.00 -0.37  0.10
  1.55  0.29  5.71  5.39  0.00 -0.37  0.10
  1.53  0.25  5.84  5.40  0.00 -0.37  0.10
  1.52  0.21  5.97  5.41  0.00 -0.37  0.10
  1.51  0.16  6.10  5.42  0.00 -0.37  0.10
  1.51  0.12  6.23  5.43  0.00 -0.37  0.10
  1.51  0.07  0.07  5.44  0.00 -0.37  0.10
  1.52  0.03  0.20  5.45  0.00 -0.37  0.10
  1.54  6.27  0.33  5.46  0.00 -0.37  0.10
  1.55  6.23  0.46  5.47  0.00 -0.37  0.10
  1.58  6.19  0.58  5.47  0.00 -0.37  0.10
  1.66  6.20  0.63  5.55  0.00 -0.37  0.12
  1.69  6.19  0.71  5.57  0.00 -0.37  0.12
  1.71  6.16  0.83  5.58  0.00 -0.37  0.12
  1.74  6.14  0.95  5.58  0.00 -0.37  0.12
  1.77  6.13  1.08  5.59  0.00 -0.37  0.12
  1.80  6.11  1.21  5.59  0.00 -0.37  0.12
  1.83  6.10  1.34  5.59  0.00 -0.37  0.12
  1.87  6.10  1.47  5.59  0.00 -0.37  0.12
  1.90  6.10  1.60  5.59  0.00 -0.37  0.12
  1.93  6.10  1.72  5.59  0.00 -0.37  0.12
  1.97  6.11  1.85  5.59  0.00 -0.37  0.12
  2.00  6.12  1.98  5.59  0.00 -0.37  0.12
  2.03  6.13  2.11  5.59  0.00 -0.37  0.12
  2.06  6.15  2.24  5.58  0.00 -0.37  0.12
  2.09  6.17  2.36  5.58  0.00 -0.37  0.12
  2.11  6.20  2.49  5.57  0.00 -0.37  0.12
  2.13  6.23  2.62  5.57  0.00 -0.37  0.12
  2.15  6.26  2.75  5.56  0.00 -0.37  0.12
  2.16  0.01  2.88  5.55  0.00 -0.37  0.12
  2.17  0.05  3.01  5.54  0.00 -0.37  0.12
  2.18  0.09  3.13  5.53  0.00 -0.37  0.12
  2.18  0.13  3.26  5.52  0.00 -0.37  0.12
  2.18  0.17  3.39  5.51  0.00 -0.37  0.12
  2.17  0.21  3.52  5.50  0.00 -0.37  0.12
  2.15  0.25  3.65  5.49  0.00 -0.37  0.12
  2.14  0.28  3.78  5.48  0.00 -0.37  0.12
  2.11  0.32  3.90  5.47  0.00 -0.37  0.12
  2.09  0.35  4.03  5.46  0.00 -0.37  0.12
  2.05  0.37  4.16  5.45  0.00 -0.37  0.12
  2.02  0.39  4.29  5.44  0.00 -0.37  0.12
  1.98  0.41  4.42  5.44  0.00 -0.37  0.12
  1.95  0.42  4.54  5.43  0.00 -0.37  0.12
  1.91  0.42  4.67  5.43  0.00 -0.37  0.12
  1.87  0.42  4.80  5.43  0.00 -0.37  0.12
  1.83  0.42  4.93  5.44  0.00 -0.37  0.12
  1.79  0.40  5.06  5.44  0.00 -0.37  0.12
  1.75  0.39  5.19  5.45  0.00 -0.37  0.12
  1.72  0.36  5.31  5.45  0.00 -0.37  0.12
  1.69  0.34  5.44  5.46  0.00 -0.37  0.12
  1.67  0.31  5.57  5.47  0.00 -0.37  0.12
  1.64  0.27  5.70  5.48  0.00 -0.37  0.12
  1.63  0.23  5.83  5.49  0.00 -0.37  0.12
  1.62  0.20  5.96  5.51  0.00 -0.37  0.12
  1.61  0.16  6.08  5.52  0.00 -0.37  0.12
  1.61  0.11  6.21  5.53  0.00 -0.37  0.12
  1.61  0.08  0.06  5.54  0.00 -0.37  0.12
  1.62  0.04  0.18  5.55  0.00 -0.37  0.12
  1.63  0.00  0.31  5.55  0.00 -0.37  0.12
  1.64  6.25  0.44  5.56  0.00 -0.37  0.12
  1.66  6.22  0.57  5.57  0.00 -0.37  0.12
  1.76  6.23  0.62  5.68  0.00 -0.37  0.14
  1.78  6.22  0.69  5.70  0.00 -0.37  0.15
  1.80  6.20  0.81  5.71  0.00 -0.37  0.15
  1.83  6.19  0.94  5.72  0.00 -0.37  0.15
  1.85  6.17  1.07  5.72  0.00 -0.37  0.15
  1.87  6.16  1.20  5.72  0.00 -0.37  0.15
  1.90  6.15  1.32  5.72  0.00 -0.37  0.15
  1.93  6.15  1.45  5.72  0.00 -0.37  0.15
  1.96  6.15  1.58  5.73  0.00 -0.37  0.15
  1.98  6.15  1.71  5.72  0.00 -0.37  0.15
  2.01  6.15  1.84  5.72  0.00 -0.37  0.15
  2.04  6.16  1.97  5.72  0.00 -0.37  0.15
  2.06  6.17  2.09  5.72  0.00 -0.37  0.15
  2.09  6.19  2.22  5.71  0.00 -0.37  0.15
  2.11  6.21  2.35  5.71  0.00 -0.37  0.15
  2.13  6.23  2.48  5.70  0.00 -0.37  0.15
  2.15  6.25  2.61  5.70  0.00 -0.37  0.15
  2.16  6.28  2.73  5.69  0.00 -0.37  0.15
  2.17  0.02  2.86  5.68  0.00 -0.37  0.15
  2.18  0.05  2.99  5.68  0.00 -0.37  0.15
  2.19  0.08  3.12  5.67  0.00 -0.37  0.15
  2.19  0.12  3.25  5.66  0.00 -0.37  0.15
  2.19  0.15  3.38  5.65  0.00 -0.37  0.15
  2.18  0.18  3.50  5.63  0.00 -0.37  0.15
  2.17  0.22  3.63  5.62  0.00 -0.37  0.15
  2.16  0.25  3.76  5.61  0.00 -0.37  0.15
  2.14  0.27  3.89  5.60  0.00 -0.37  0.15
  2.12  0.30  4.02  5.59  0.00 -0.37  0.15
  2.09  0.32  4.14  5.58  0.00 -0.37  0.15
  2.06  0.34  4.27  5.58  0.00 -0.37  0.15
  2.03  0.36  4.40  5.57  0.00 -0.37  0.15
  2.00  0.37  4.53  5.57  0.00 -0.37  0.15
  1.97  0.37  4.66  5.57  0.00 -0.37  0.15
  1.93  0.37  4.79  5.57  0.00 -0.37  0.15
  1.90  0.37  4.91  5.57  0.00 -0.37  0.15
  1.87  0.35  5.04  5.57  0.00 -0.37  0.15
  1.84  0.34  5.17  5.58  0.00 -0.37  0.15
  1.81  0.32  5.30  5.59  0.00 -0.37  0.15
  1.78  0.30  5.43  5.59  0.00 -0.37  0.15
  1.76  0.27  5.56  5.60  0.00 -0.37  0.15
  1.75  0.24  5.68  5.61  0.00 -0.37  0.15
  1.73  0.21  5.81  5.63  0.00 -0.37  0.15
  1.72  0.18  5.94  5.64  0.00 -0.37  0.15
  1.72  0.14  6.07  5.65  0.00 -0.37  0.15
  1.72  0.11  6.20  5.66  0.00 -0.37  0.15
  1.72  0.08  0.04  5.67  0.00 -0.37  0.15
  1.72  0.05  0.17  5.68  0.00 -0.37  0.15
  1.73  0.02  0.30  5.68  0.00 -0.37  0.15
  1.75  6.27  0.43  5.69  0.00 -0.37  0.15
  1.76  6.25  0.55  5.70  0.00 -0.37  0.15
  1.87  6.27  0.60  5.86  0.00 -0.37  0.17
  1.89  6.27  0.67  5.90  0.00 -0.37  0.17
  1.91  6.26  0.80  5.91  0.00 -0.37  0.17
  1.92  6.25  0.92  5.91  0.00 -0.37  0.17
  1.94  6.24  1.05  5.92  0.00 -0.37  0.17
  1.96  6.23  1.18  5.92  0.00 -0.37  0.17
  1.97  6.23  1.31  5.92  0.00 -0.37  0.17
  1.99  6.22  1.44  5.92  0.00 -0.37  0.17
  2.01  6.22  1.56  5.92  0.00 -0.37  0.17
  2.03  6.22  1.69  5.92  0.00 -0.37  0.17
  2.04  6.23  1.82  5.92  0.00 -0.37  0.17
  2.06  6.23  1.95  5.92  0.00 -0.37  0.17
  2.08  6.24  2.08  5.92  0.00 -0.37  0.17
  2.09  6.25  2.21  5.91  0.00 -0.37  0.17
  2.11  6.26  2.33  5.91  0.00 -0.37  0.17
  2.12  6.27  2.46  5.90  0.00 -0.37  0.17
  2.14  0.00  2.59  5.90  0.00 -0.37  0.17
  2.15  0.02  2.72  5.89  0.00 -0.37  0.17
  2.16  0.04  2.85  5.88  0.00 -0.37  0.17
  2.17  0.06  2.97  5.87  0.00 -0.37  0.17
  2.17  0.08  3.10  5.87  0.00 -0.37  0.17
  2.17  0.10  3.23  5.86  0.00 -0.37  0.17
  2.17  0.12  3.36  5.85  0.00 -0.37  0.17
  2.17  0.15  3.49  5.83  0.00 -0.37  0.17
  2.17  0.17  3.62  5.82  0.00 -0.37  0.17
  2.16  0.19  3.74  5.81  0.00 -0.37  0.17
  2.15  0.21  3.87  5.80  0.00 -0.37  0.17
  2.13  0.23  4.00  5.79  0.00 -0.37  0.17
  2.11  0.25  4.13  5.79  0.00 -0.37  0.17
  2.09  0.27  4.26  5.78  0.00 -0.37  0.17
  2.07  0.28  4.38  5.77  0.00 -0.37  0.17
  2.05  0.29  4.51  5.77  0.00 -0.37  0.17
  2.02  0.29  4.64  5.77  0.00 -0.37  0.17
  2.00  0.29  4.77  5.77  0.00 -0.37  0.17
  1.97  0.29  4.90  5.77  0.00 -0.37  0.17
  1.95  0.28  5.03  5.77  0.00 -0.37  0.17
  1.93  0.27  5.15  5.78  0.00 -0.37  0.17
  1.91  0.25  5.28  5.79  0.00 -0.37  0.17
  1.89  0.24  5.41  5.79  0.00 -0.37  0.17
  1.88  0.22  5.54  5.80  0.00 -0.37  0.17
  1.86  0.20  5.67  5.81  0.00 -0.37  0.17
  1.86  0.17  5.80  5.82  0.00 -0.37  0.17
  1.85  0.15  5.92  5.83  0.00 -0.37  0.17
  1.85  0.13  6.05  5.84  0.00 -0.37  0.17
  1.85  0.10  6.18  5.85  0.00 -0.37  0.17
  1.85  0.08  0.03  5.86  0.00 -0.37  0.17
  1.86  0.06  0.15  5.87  0.00 -0.37  0.17
  1.86  0.04  0.28  5.88  0.00 -0.37  0.17
  1.87  0.02  0.41  5.89  0.00 -0.37  0.17
  1.88  0.01  0.54  5.90  0.00 -0.37  0.17
  1.50  6.12  0.66  5.21  0.00 -0.35  0.09
  1.48  6.08  0.74  5.16  0.00 -0.34  0.07
  1.51  6.04  0.86  5.16  0.00 -0.34  0.07
  1.55  6.01  0.98  5.16  0.00 -0.34  0.07
  1.60  5.98  1.11  5.17  0.00 -0.34  0.07
  1.65  5.96  1.24  5.17  0.00 -0.34  0.07
  1.70  5.95  1.37  5.17  0.00 -0.34  0.07
  1.75  5.94  1.50  5.17  0.00 -0.34  0.07
  1.80  5.94  1.63  5.17  0.00 -0.34  0.07
  1.86  5.95  1.75  5.17  0.00 -0.34  0.07
  1.91  5.96  1.88  5.17  0.00 -0.34  0.07
  1.96  5.98  2.01  5.17  0.00 -0.34  0.07
  2.00  6.01  2.14  5.16  0.00 -0.34  0.07
  2.05  6.04  2.27  5.16  0.00 -0.34  0.07
  2.09  6.08  2.39  5.16  0.00 -0.34  0.07
  2.12  6.12  2.52  5.15  0.00 -0.34  0.07
  2.15  6.17  2.65  5.15  0.00 -0.34  0.07
  2.18  6.22  2.78  5.14  0.00 -0.34  0.07
  2.20  6.28  2.91  5.13  0.00 -0.34  0.07
  2.21  0.06  3.04  5.12  0.00 -0.34  0.07
  2.21  0.12  3.16  5.12  0.00 -0.34  0.07
